"id","service_a","service_b","service_c","service_d","service_e","service_f","service_g","service_h","service_i","service_j","service_k","service_l","service_m","service_n"
12469,0,0,0,0.0860546918477297,0,0,0,0.270680100863522,0.059511583469172,1,0.906926286352767,0.131497392247551,0.272018544585107,0.190406783194632
14173,1,0.585158784712338,0.63464473577052,0.481272877082906,0.036689748519128,0,0,1,0.0114620427160848,1,1,0.665802240245843,0.0674446781553184,0.123948114667301
15034,0.949691167449472,0.442233149218945,0.67672173882151,0.144325260770102,0,0,0,0.745979760046582,0.0574026636003487,1,1,0.743264895734599,0.214106827393205,0.419480227227238
702,0,0,0,0.114121665538911,0,0,0,0.831671763765829,0.0513279618447567,1,0.965267205789379,0,0.12916909924848,0.288834885029751
16252,1,1,0.613658893614139,0.121656831946208,0.0557281279460714,0,0,0,0.00654742263831685,1,1,0.477372723375576,0,0
11850,0.140957486782746,0,0.40620000101616,0.128689042175271,0,0,0,0.755726931791067,0.0225778262563518,1,1,0.757950992132362,0.239311012564259,0.202418671164249
3432,0.233438181875658,0,0.0441418709088555,0.180087516253512,0.000710800035545148,0,0,0.82611684785353,0.0549060598254017,1,1,0.675235061551334,0.143929834075756,0.238225090129834
421,0.425141255165216,0.732091803167849,0.10001962490905,0.164293847978221,0,0,0,1,0.061809208124272,0.975521829706137,0.74326271616112,0.777950474344293,0.246612333386964,0.0399498421553697
14843,0.502713301448813,0.639324832063157,1,0.112125647708039,0,0,0.0348796081769311,1,0,0.666804699863316,0.952140182430958,1,0.970269561081298,0.651382919592275
6642,0,0.252662272708603,0.0373983294460854,0,0,0.0596376593709889,0.0442634492053435,0.406649994328678,0.0033206819498325,0.282684886663496,0.65590536837635,0.931414569566709,0.271768423985259,0.307233216182029
2851,0,0,0.342295506542869,0.120475451274654,0.113587989569284,0,0,0.456843739402784,0.00479289853344161,1,1,0.829569808021073,0.198670152755593,0.299752769515759
12521,0.409167126975589,0,0.663565196635934,0.0444884154729881,0,0,0,0.232206240564282,0.0298826412968123,1,1,1,0.50114671093685,0.0695944734206605
5107,1,1,1,0.23741610785743,0.186783425070275,0.0122177963781969,0.00915884359365357,0.3912108720693,0.0511776245874069,1,1,0.645128465738573,0,0.477145179246701
14902,0.0256628884006616,0.741196456171805,0.663790158633397,0.033522743949238,0.0758834400736638,0.0234407577682308,0,0.934379019773205,0,0.706889134806598,0.991460735231356,0.827674023325806,0.171813088109662,0.418327979722211
7573,0.12961766479258,0,0.20065661508924,0.150157960485004,0,0,0,0.936561296611923,0.0515692774401964,1,1,0.825002188089466,0.278201949041771,0.250885455811915
4697,0.231329720970206,0,0.115443676603925,0.233109001957666,0.0137074545487741,0,0,0.849037352504367,0.0129866017934667,1,1,0.750144758609726,0.232668417167992,0.176105240535756
11033,0.413786462377898,0.387897289889341,0,0.064629466775504,0,0,0,0.810165809039954,0.0602936206948428,1,1,0.533563434731049,0,0.274090283163139
14986,0.417607780032122,0.237150810857535,0.251777406511357,0.114738005660417,0,0,0,0.822197897227944,0.0387793214192878,1,1,0.591979258304501,0.110463175787051,0.141596094404283
2017,0,0.870170799211606,0,0.128352110078806,0.130571380191019,0.585406075751693,0.28304172213543,0.922661748596529,0.0284489370848511,0.642537649807776,0.239709943466851,0.207545971154878,0,0
16018,0.760657439353252,0.34351172969687,0.232661314812711,0.138019233357242,0,0,0,1,0.0241677886396276,1,1,0.836774582995161,0.195214928476184,0.413326198053128
8933,0,0.739610969649326,0.175614406762405,0,0.00207527551665413,0.112634345283929,0,0.844868856644264,0.0031479508606473,0.768060904189721,1,0.665959289671469,0.139896621230271,0.682381090701546
13288,0,0.116789147491138,0,0.55716033511873,0.217337186631388,0,0.0159185621204552,1,0,0.756462986171797,0.94293864300053,0.0367941840263768,0.0867306086566838,0.0198194899664218
14424,1,0.248401364671379,0.415823359320542,0.0896442897311713,0,0,0,0.338741693429653,0.0762201724145053,1,1,0.619536928342953,0,0.648256845731761
2478,0.12049622913434,0,0,0.203586897770729,0,0,0,0.63454496194392,0.0117587403282249,1,1,0.613533780920713,0.12576311754265,0.138735657243464
3101,0,0.288822257803097,0,0.229833695241225,0,0,0.00686886847154609,1,0,1,0.861208953656527,0.813256960008946,0.147065231908521,0
14114,0.150159066253087,0,0,0.0557808686379879,0,0,0,0.781521292497014,0.0400670231448337,1,0.928020388917318,0.221307359676789,0.34697595069407,0.214224328593703
12092,0.135691767489273,0.0298451497614549,0,0.109085638624629,0,0,0,0.957759594857708,0.0274406383363549,1,1,0.434612505460187,0,0.190832285938646
11821,0.743998710960988,0.119509298087629,0.308422451790589,0.0970865987375839,0,0,0,0.633937788664282,0.077469425271524,1,1,0.916636229813166,0.28112030783948,0.518536534224491
14876,0.0599986019251676,0.490519688043357,0.516862740550985,0.11441010514313,0.00127485489483357,0,0,0.542457796686727,0,0.923608597339855,1,0.442464760906502,0,0.0793674161930204
15766,0.71404358931307,0.337685634092441,0.444254502249551,0.163902785447712,0.022518371340871,0.116761053960291,0,0.820451240501797,0.0720314098574093,0.963240631938026,0.776301133608354,0.631362986602904,0.0961017656565263,0.0782213195351946
17656,1,0.602083856848128,0.541777464517409,0.165773669294383,0,0,0,0.666500613813757,0.0337939856279474,1,1,0.796807318095763,0.183329852616644,0.4776355240974
6231,0.0521208279866906,0,0,0.169074747913058,0.00751327786236031,0,0,0.630328634448327,0.0232625130069491,1,0.979116664797428,0.471390936030941,0,0.164695157520503
10164,0.134180879478804,0.731270329471479,0.0174189092574991,0,0,0.0400731226717032,0.064406706843377,0.755925843565624,0.0289855361092384,0.78462665443037,1,0.517288002399741,0,0.13174356129797
16285,0,0.174024704508845,0.325621125139979,0.278228804249565,0.0666111298775938,0,0,0.839132930732093,0.000530968734537048,0.568907076857976,0.924072051072572,1,0.664638214306632,0.425186692091112
9352,0.506170464082419,0.335339576817127,0.105051578638148,0.0854253569674803,0.0257478399846248,0,0,0.736588330923329,0.0381695047857296,1,0.990435434974658,0.584573151407049,0.0723501873775985,0.132581849975818
343,0.987352079128478,0.860574920212581,0.710731120264248,0,0,0,0.0448134100905189,0.191206501098305,0.0593662678043954,1,0.66507056423793,0.810110967744603,0,0.875661968798204
10905,0.327361140591286,0.273600129653388,0,0.520457100707766,0,0,0,0.95923227936335,0,0.637499667464066,0.921811692513374,0.599361307587042,0,0
3079,0,0.0558465531635928,0,0.16113411691955,0,0.078372332947436,0.0972818077961404,1,0,0.845728900594191,0.66916707502962,0.552212890878586,0.0140608301627961,0
12947,1,1,0.716587851136813,0,0.0915719712554175,0.534868703867065,0.286952208184537,0.26261933377843,0,0.763180883512065,0.77506700005492,0.540879092068722,0,0.587444496291113
4369,0.573038160165159,0,1,0.213826910573855,0.0238998457240605,0,0.0233251828578363,0.421819695195,0.0230182219763262,0.735017517377507,0.76327291246993,1,0.450143284510379,0.1787230802949
2882,0,0.700184510128315,0.364250715585316,0,0,0.232254367241816,0.01335868453937,0.655405123472917,0,0.98114916070585,1,0.447875867694003,0,0.0442549103482847
12155,0,0,0.290808529148576,0,0,0,0,0.407976378108271,0,0.527643537018947,1,1,0.521106357639758,0.288073922143803
16016,0,0.00383944412037186,0.0514424575851416,0.116828523187286,0,0,0,0.795164735302989,0,0.573540865178376,0.835193125731054,1,0.839935853634245,0.181447891027651
2056,0,0.958373504002568,0,0.183360461136164,0.0912324297305037,0.49106026717619,0.240773062508468,0.847829692983722,0.00554503530137024,0.575136402311956,0.128435857643378,0.0184332859861015,0,0
13694,1,0.283583851058527,1,0.402052702019978,0,0.145791085989482,0,1,0.0697654926984278,0.877542470249738,0.640951679402732,0.817203747627054,0.359285174395168,0.136998316328051
7585,0.747241989063693,0.53549949155619,0.523948606534673,0.0988650740716607,0,0,0.0684641074257298,0.459918436611912,0.0224537959469544,0.698583567989912,0.924585567642723,0.863038670545721,0.117760022781808,0.66631883631023
3280,0,0,0,0.125624462638883,0,0,0,0.575448228922551,0,0.855814246793128,0.612187068146408,0.683622028863737,0,0
16326,1,0.740808597536025,0.429527061097384,0.135740431967141,0.0296760160232918,0,0.0126440181115454,0.418967920206113,0.0649510285996589,1,1,0.834795112002185,0.216914961956771,0.457321948322695
10161,1,0.454974847161474,0.400945414743665,0.118653023669057,0.0297187648102936,0,0,0.806899427757087,0.0542625745418451,1,0.907469876566098,0.771032939707014,0.204282862246882,0.318847971978572
4365,0.0813895132565163,0,0,0.0733416051916685,0,0,0,1,0.0442884386457581,1,1,0.538828108334701,0,0.164793418764896
11045,0,0,0,0,0,0,0,1,0,0.694524749481873,0.800296113210731,0.995377031512072,0.394156218650958,0.0287644295206552
11237,1,0.24637173410866,1,0.191949375700244,0,0.147697390258662,0,0.929849743928116,0.0508680861234112,0.906092578069785,0.669501041485899,0.610600682089373,0.181088851299925,0.0387181002023114
1251,0,1,0.615397346812961,0.0447086570062753,0.15172519664874,0.35707945719395,0.0618959739388178,0.378571501366049,0,0.909752527310168,0.605237179677735,0.660757139348183,0,0.155965679141231
12937,0,0.58781171469368,0.358762022921884,0.107454966141635,0.0749032650062299,0.314603845136407,0.0717799817368466,0.561093699566696,0,0.723838994357534,0.66191273072876,0.100551647730448,0.0091950278208065,0.326129715552096
1323,0,0,0,0.187466100238271,0.061937994789538,0,0,0.683448068858873,0.0324091476673382,1,0.943631051416597,0.0867697643349202,0.284109151352458,0.417572475830448
3610,0.193887832054737,0.0103799044742498,0.1386221698065,0.076882359013021,0,0,0,0.883504550586976,0.0565869682570237,1,1,0.633560237736892,0.054112630737333,0.18024650896839
7746,0.961816897204823,0.500129694997646,0.692972537788641,0.168440584320881,0,0,0,0.507653907710108,0.0192016146948126,1,1,0.893892753268562,0.353065026201292,0.376908244060925
7567,0,0.235699188844723,0.496497602957309,0,0,0,0,0.333544099048315,0,1,1,0.461300362218176,0,0
17258,0.863466360663867,0.256910557346,0.358149204556384,0.0789158520348672,0,0,0,1,0.0663874507040282,1,1,0.935786305217185,0.31619438063782,0.28494711723275
1838,0.0736921820338881,0,0.509935135992679,0.128846083949257,0,0,0,0.172766989337995,0.0137088525821627,1,0.929416221310826,0.799788492775323,0.277446615211631,0
17253,1,0.614217743929865,0.544579034373937,0,0,0,0.114504475569233,0.942001924976308,0.0604241214779799,0.690764271894976,0.0806282637018251,0.203674229098397,0,0.816499209961381
17890,0.026278638486104,0,0,0.0658407617403988,0,0,0,0.674151889474748,0.03475161846283,1,1,0.210156814350272,0.420097396421351,0.142328996991454
15767,1,0.785023740478691,1,0.115069235844267,0.033384437425107,0,0,0.281476212674308,0.0057741620776249,1,1,1,0.575545778802001,0.419883325349904
2456,0,0,0,0,0,0.0610839929980035,0,0.465651646237312,0,0.679923746135967,0.844276963472995,0.754585482146445,0.273475775067326,0
1363,0,0,0,0.11024574219975,0,0,0,0.58127531481817,0.0232376199485575,1,0.990500753784599,0.0875996157294853,0.305163790194244,0.21388270053897
15252,0.314267028678446,0.189760627404193,0,0.0610205856204752,0,0,0,0.747699881523719,0.0627744152472412,1,0.932135328593977,0.558475780147771,0,0.332565519651398
399,0,0,0.241623969350744,0.133261693246527,0,0,0,1,0.00557522993376074,1,1,0.811557017421726,0.260154215328274,0.138556612083252
8867,0.38942292818249,0,0.955818422364935,0.142668788494753,0,0,0,0.107737291806657,0.0104763517420641,1,1,0.892304328725883,0.30806133320503,0.0531500457682273
7322,0.021516832942793,0,0,0.0795405122519832,0,0,0,0.68734814343088,0.0742465504659702,1,1,0.399822002040159,0,0.317560493015946
7375,0.747476195626489,0.156333493098736,0.478199864613072,0.228089550341611,0.0532744880141584,0,0,0.382452809253021,0.0383419355381343,1,1,0.780312542388177,0.174691043983939,0.388678118390686
17820,0.393758788054175,0.167891305240129,0,0.145280620591281,0,0,0,0.484163158271462,0.0452502709471497,1,1,0.120646671899192,0.267738431016808,0.354249623783158
8165,0,0,0,0,0,0,0,0.993710679100295,0,0.845027851158931,0.652324996864086,0.686538051571363,0.908306588033926,0.0402615352122653
16888,1,0.437985599319387,0.0687927776387794,0,0,0,0,0.357679586320657,0.0247346711865427,1,1,0.734426541668993,0.418628372808428,0
4463,0.768933705282721,0.826410825919197,0.562856969166163,0.170701064602171,0.145856033307871,0,0,0.404386646473914,0.0271566060114344,1,1,0.494807227827557,0,0.0470521072597947
6147,0.798606422131873,0.167698881248234,0.288076122692904,0.213263266354801,0.0600537542618417,0,0,0.528941986092508,0.090693659471366,1,1,0.870642311256137,0.270486976697059,0.594277988288808
8595,0,0.0985783015957429,0,0,0,0,0.012325389488297,0.305363391768313,0,0.682614972527591,0.854394936908073,0.992986791686162,0.285216324077351,0
275,0,0.224569277765789,0,0,0,0,0,0.579695294787657,0,0.429239100919299,0.725722798386074,0.895171404526174,0.134299085525845,0
877,0.954254009852067,0.533879647215501,0,0,0,0.12853878505047,0.0519676378573183,0,0.0416672052894123,1,1,0.329244375718759,0,0
13526,0.144976659018431,0,0.116035016417574,0.09181259088354,0,0,0,1,0.0327355499565681,1,1,0.538166806601296,0.00165155696187878,0.194287790544715
5340,0.490884006930726,0,0.744357785253333,0.243330778254942,0,0.17174520085171,0,0.880305700286453,0,1,1,1,0.395140683880659,0
7950,0.740516293761961,0,0.600394619380501,0.182326792526155,0,0,0.0406680470605835,0.194807589841718,0.016294412899219,1,1,0.236287774029028,0.344562237770971,0.303916723026715
18294,0.306863613707064,0.452882991670498,1,0,0,0.136138383943665,0.0805046160803583,0.483427835467688,0,0.898618549522337,1,0.875844831836091,0.271905948273599,0.373738724241494
16029,0,0.210778773220728,0.169121683479564,0,0,0,0,0.541133103740292,0,0.292914878459195,0.754274571128708,0.893519541225537,0.304073010444535,0.390827281140759
6248,1,0.757246461386612,0.252289403813003,0.597949234239687,0.210126282557385,0.0125083380640156,0,0.71546018225833,0.0209288706797249,0.871924951162195,1,0.743545249092552,0.458315739446858,0.152992790720292
17431,0,0,0,0.134080213102022,0,0,0.323886978917555,1,0.0221064580438028,0.899110565124574,1,0.517122117815389,0,0.202691913197025
14539,0.782056332397802,0.822058524315144,1,0.109189293537718,0.0863079848962849,0,0.161010745969572,1,0,1,0.627410915576752,0.553264315072185,0,0.351949427874803
7857,1,1,0.422631594172571,0.202555106660633,0,0,0,1,0,1,1,0.581518495304951,0,0.461649434699516
13397,0.5438614275815,0.0601685554308793,0.805617711370487,0.137377491977353,0,0,0,0.704308348761735,0,0.474222192174857,0.769474038244982,1,0.672184939104141,0.399177065234716
11048,1,0.942425182589354,0.0753642277618491,0.760540075301919,0.0704855852104814,0,0.136640753966858,1,0.0488519845028467,0.468278589182566,0.553905601597932,0.684020003714956,0,0.223798436447782
18197,0.667875382326873,0.824161308900906,1,0.0998254934773858,0,0.304036014243635,0.101650913722285,0.727007910251068,0,0.965436649079375,1,0.918010230646728,0.152250009400767,0.662468284007569
5815,0,0.0421545872100893,0.280464347135971,0.0317911624493268,0.0885225630904182,0,0.22994973068532,1,0,0.920508404155643,1,0.559175080945125,0,0.162427088899256
428,0.512503301719985,0.554748733544167,0.177589204744552,0.0923243611506688,0.0679721122434567,0,0.118963313365573,0.354708329399229,0.0270097778672816,0.70484641993961,0.577602228347588,0,0,0.165756144349418
152,0.119569156524771,0,0.184980220348689,0.174889686752878,0,0,0,0.575541795272094,0,0.692922059451829,0.631993027081359,0.743718422939364,0.245984511346237,0.134621466852317
15774,0.836861945778759,1,0.716953235591951,0.210479140908044,0.105421220484352,0,0,0.463031716954498,0.0134729562906627,1,1,1,0.62815228525411,0.273781185130494
973,0.90193889973451,0.504722297013607,0.553878826455771,0.0676847680850728,0,0,0,0.704175401727675,0.0554584857144782,1,0.882129882264893,0.577267864323659,0.0319549451346547,0.292693655805434
13554,0.959758380013268,0.795107951260157,0.754454085906416,0.453197176478938,0.145480389383158,0,0,0.839109513964204,0.0353983758166467,1,0.767815059498015,0.870048634218903,0.314973150907863,0.0484136863776663
12532,0.459315553562964,0.678777653404481,0,0.527922170186625,0.058719885142753,0,0.02687170064337,1,0.018056929830035,0.612817876427142,0.796382513854385,0.796788136117858,0.026672695790242,0
12020,0.726642516701273,0.351343540282687,0.316143517206673,0.124517894028124,0.084369696960204,0,0,1,0.0676834931633269,1,1,1,0.58858790246222,0.498696549690049
10414,0.637566553249077,0.292280538302773,0.367855859954685,0.137066335696398,0,0,0,0.937527101974178,0.0488918311842617,1,1,0.833645283280973,0.356468157768129,0.213170632978052
5079,0.275713097015885,0,0.123293433252682,0.12582856128191,0,0,0,1,0.05714747436775,1,1,0.907092076738158,0.360633478169889,0.308584972727645
1275,0.517582097941808,0.671178924835462,0.102820110333243,0.129854324216644,0.0340581017579434,0,0.0636794798993447,0.906705425375269,0.035649735198948,1,0.956375585227324,0.726485933395136,0,0.0769151943959145
5262,0.54133459518302,0.315389016188612,0.42191800886742,0.101894315594568,0,0,0,0.948597338777869,0.0365208670062989,1,1,0.730678069200063,0.244064242446118,0.241532862631519
14626,0,0,0,0,0,0,0.160822390231047,1,0,1,1,0.114263923091703,0,0.184368975227079
7487,0.798383467009068,0.269181499470554,0.765269596076927,0.191458290907443,0.00104114243134059,0,0.000758058706664542,0.270853894214779,0.024424521207451,1,0.989711692984018,0.873945057178737,0.227932943165925,0.219335861790794
1616,0,0.552250415284511,0,0.398553438530931,0.128831658628304,0,0.0380920641574468,1,0.0244196281716757,0.795948147707899,0.469654112573287,0.611109722063844,0,0
17467,0.459559798658988,0.288633039897336,0,0.472834891544471,0,0.027850406738009,0,0.842403634796218,0.0564344385238359,0.705344079260412,0.94684595455903,0.577935513250065,0,0.397007007282714
14797,0,0.842614643102247,0.552101458583932,0,0,0.425606629664814,0.0488835084860658,0.410788354560749,0,1,0.556485600904604,0.437481250712017,0,0
8785,0.584708266036714,0.489584520095581,0.234757703935978,0.150527303955216,0,0,0,0.961413656220118,0.038633262851449,1,1,0.680992423201034,0.174637343213489,0.245752465468137
15772,0,0,0,0.188370004844855,0.0173458554958541,0,0.238162069301457,1,0,0.683692180129151,0.939992384367142,0,0,0.135340030799123
4451,1,0.175429523823002,0.347704867322222,0.138356777608751,0,0,0,0.401244447830305,0.00596480039330771,1,1,0.940326724374607,0.369682755284988,0.205501556340457
8344,0.0368990018772174,1,0.0803471403479891,0.189565422034721,0.203776513218468,0.399533279295675,0.139162257799486,0.697907701274663,0.00971280624525682,0.786926046852909,0,0.0960504936570391,0,0.0494214733125434
10210,1,0.838131310040616,0.683946582399408,0.142331206872585,0,0,0.00582797351637412,0.574061529775465,0.0479767159829753,1,1,0.719922288496718,0.0517891552229118,0.623503262918559
17357,0.15830312936439,0,0.151289945540634,0.104128585110929,0,0,0,0.851146730389893,0.0516337430695956,1,1,0.689453268579713,0.149339907575889,0.190152930522458
16705,0.324345113423026,0.0383220515689577,0.296828455079322,0.0994080681992477,0,0,0,0.75566022947683,0.0199112201381648,1,1,0.651810230956245,0.139457103286253,0.209801756592682
10810,0.682084152080243,0.268643086198551,0,0.48585003682411,0.0472244797326644,0,0.0502633482074389,0.941384790530277,0.00678798483345613,1,0.494975800244137,0.639904343206829,0.228131418194169,0.0124663328836524
17776,1,0.324731370540232,0.646285897532644,0.263447661675806,0,0,0.178210703308816,0.463709429501863,0.00155251089639165,0.969493260645433,1,1,0.393935055975823,0.409918515203397
7110,1,0.583999302666999,0,0.468093431509859,0.0837089830675074,0,0,1,0.0235950611127057,1,1,0.653806933937251,0,0.292692906601113
15483,0.704125423279368,0.101436296542377,0.323141193935021,0.144796754174482,0,0,0,0.514527910532387,0.0163118272220065,1,1,0.857755773203913,0.267425759746897,0.326354635680844
8903,0.720120913131145,0.754867270145341,0,0.32630512712928,0.217936547188919,0,0,0.859142948315501,0.0404001114415199,1,1,0.408676197661235,0,0
15324,0,0.419891111861943,0.130212772484726,0,0,0.0677258733061687,0,0.989640805802222,0,0.567217658220667,1,0.904683032986812,0.26353672773976,0.651680519675921
13762,0.568525825776941,0.320033196960767,0.427521273280381,0.132506913720433,0,0,0,0.996685489683069,0.0412573008622678,1,1,0.773747046405984,0.285208050430077,0.252783060029374
7780,0,0,0,0,0,0,0,0.483587732388405,0,0.76215391296886,0.821255027888165,0.807913136939773,0.245083163377542,0
9770,0.695870895218461,0.974724485741475,0.413959339841677,0.161061939384816,0.0193949838461497,0,0,0.911112740984174,0.0360710357866346,1,0.979736269453861,0.395858354693838,0,0.469088923518373
15401,0,0,0.0311455443169511,0,0,0,0.0257099047018119,0.477125271109117,0,0.488545880244698,0.84088554823717,0.697916590506066,0,0
16004,0.819930941556111,0.556134180214448,0,0.0594283502607921,0,0.133504683859169,0.091360549555827,0.784552069166492,0,0.762380150296307,0.633746650017825,0.794028488405634,0,0
5632,0,0,0.186735626277718,0,0,0,0.140636272939001,0.916637585793655,0,0.986205517071841,1,0.455003789183621,0,0
7864,1,0,0.0414879237137437,0.13891514156931,0,0,0,0.606461595729894,0.0201076244795185,1,1,0.715606757006697,0.216824132388064,0.0367481992733668
14948,0.546727777108705,0.607651687886795,0.613831035042814,0.377901767821261,0.0809557689329823,0,0,0.555139983718037,0.0198721487223386,1,0.999260583710249,0.953781334133552,0.428584916637927,0
1886,0.838068733548568,0.911719083338924,0.3745626357031,0.0549075583916547,0.0871402208631936,0,0.0218935131423371,0.13702628528436,0.0227262746917111,0.891235882811519,0.435063009598929,0,0,0
5554,0.869876638651705,0.432311024708248,0.670190789888564,0.109514836255166,0,0.0958228669496451,0,0.632637298520388,0.0594492157268845,0.903636301691248,0.683540639714224,0.315020782958099,0,0.00427144590930047
13465,0.558585066109686,0.548144141226354,0,0.516867279092587,0,0,0.0831087842789203,0.871618311848982,0,0.405303876386068,0.502950480125591,0.471645598493409,0,0
12307,0.643647703847856,0.0336934499199304,0.357336208304182,0.0793333281816429,0,0,0,0.605055031861799,0.0426812347571416,1,1,0.769036807241899,0.14102728491396,0.304026880741001
2255,0.293207307360692,0.306354079330623,0.00966384860590024,0.0896315710110373,0,0,0,0.881762182914423,0.0455039591113887,1,0.881958006225951,0.46274657676071,0,0.119532356489803
18015,1,0.569440112997892,0.618480112542895,0.197174193913278,0.0116137908185253,0.124670831885908,0,0.615797819088855,0.043648365812627,0.889388162861997,1,0.394923030574951,0,0.413010897648643
17124,0.373191226323798,0.28999593872013,0.146870921681999,0.103826141726346,0,0,0,0.572860352159257,0.0778816691625901,0.913139702936021,1,0.66342627867897,0.0895640168948063,0.300428099316499
13720,1,0.59232757360334,0.388315077050638,0.0915227934114484,0,0,0.0302554724206671,0.532135852672385,0.0690106057861723,1,1,0.831156443610476,0.129154541132722,0.587189202836796
12877,0,0.474186020823041,0,0.126985861755819,0.212648930634002,0,0.000132031475532941,0.568307706008932,0.048429260805896,1,0.657053506959411,0,0,0.186540438452652
13,0,0,0.235467204260949,0.216493335910268,0,0,0,0.603379452762264,0.0055816846376473,1,1,0.503410693836964,0.620494283163541,0
4495,0,0.347957526345127,0.167924094586072,0,0,0,0,0.744118232540664,0,0.534445497324618,0.928732659705531,1,0.417928205872632,0.379975215191185
6936,0,0.15671016389717,0.191701927528857,0,0,0,0,0.541873180841319,0,0.451356874856425,0.936865289320531,0.941113655271642,0.37222011320067,0.269275954923664
1930,0.255143284317723,0,0,0.0676808442805091,0,0,0,0.821614269156816,0.0194528616292015,1,1,0.636116812170977,0.0736930918984885,0.0435307830387519
9184,0.999438838595198,0.763566495011326,1,0.458594118959214,0.262381511035348,0,0,0.509652626769057,0.0475914014993927,1,1,0.662476590345467,0.0903246705779775,0.453418750204073
17155,0.63865048441523,0.154796137893351,0.326645411277187,0.211134092140135,0,0,0,0.248069112405679,0.0342838495844656,1,1,0.724021523412805,0.105490156292106,0.389181970555651
17333,1,0.427816690200864,0.133248221233424,0,0,0,0,0.0133024662897454,0.0200100696979667,1,1,0.795811312832235,0.431481456152175,0.20464798595816
11384,0.660500160679372,0.0684826705876078,0.424642061975004,0.228154582105501,0.0388087248591051,0,0,0.624331938963516,0.029892300140441,1,1,0.879036644756554,0.317951384443491,0.341289246425373
9961,0.77891643774082,0.871285271493946,0.251406905823607,0.330158037776468,0.0977323739141356,0,0.0747867177596495,1,0.0130068615717659,0.821574440484819,0.509228937017052,0.502053753123695,0,0.186247011628354
16261,0.104769259368927,0.0912881270286223,0,0.0959788576384163,0,0,0,0.647326592722319,0,0.868465073375184,0.63577834213657,0.754482621446317,0.140774699956124,0
16000,0.525846851225572,0.393239373757266,0.484040925893035,0.108870831325726,0,0,0,0.995684660493644,0.0320116755479063,1,1,0.819576823007355,0.33465542497228,0.195852697933632
3279,0,0,0,0,0,0,0,0.654113333111864,0,0.61758623925951,0.746830759978976,0.644660325489727,0,0
9509,0.548931842159138,0.563461087336014,0,0.491868131256248,0.00151236418193844,0,0.0180952757372139,1,0.0202889211691394,0.781474462104768,0.372531628989337,0.58137692390266,0,0
1527,0.300948274001798,0,0.0134918760891887,0.116363600726268,0.0445485809751753,0,0.00304367646612899,0.38231102788492,0.0364336940089081,1,1,0.338111032779924,0.479181606606076,0.356410453494295
3058,0.389287904489404,0.233799957782677,0,0.108400422020673,0,0,0,0.908308953749219,0.0568225001697842,1,0.9880693989964,0.799877694130384,0.222104067343191,0.316267742030804
12589,0.493582669066828,0.0239121505384178,0,0.0703656525509975,0,0,0.0459823540597138,0.179078037584116,0.0433659095314432,1,1,0,0.0135115517993041,0.431050265665929
15973,0,0,0.580298176932982,0,0,0.102785637429909,0.111438490635591,0,0,0.533513599963714,0.883764100693174,0.128111910094923,0.22160489926238,0.376733253726312
12545,0,0.0829321431859632,0.610713693150685,0.00563719462505695,0,0,0,0,0.0206384182146294,1,1,0.1889265819894,0.301750493442108,0
2903,0.65709567396901,0.704895164318245,0.804393599265829,0.15618877469461,0,0.147698943464616,0,1,0.0503355250784485,0.585987578736717,0.825977541272607,0.804324548085213,0.0871387493444993,0.600946596501301
2421,0,0,0,0,0,0,0,0.705790172709383,0,0.543976169425621,0.549821942592321,0.670097000080952,0.105168954663874,0
12855,0.098185192960804,0,0,0.181988318739135,0,0,0,0.738525978268667,0.0234673792843351,1,1,0.627391898464706,0.0412083399684835,0.151834300279726
16823,0,0,0.212541773449161,0,0,0,0,0.276626302445939,0,0.55437428616962,1,1,0.52079033756346,0.0518922847610813
4138,0.938644292734325,0.314831965055045,0.64154090255459,0.123437194975831,0,0,0,0.352824374072472,0.0238346250285127,1,1,0.800776631860188,0.189173021694595,0.394795986530127
8887,0,0.436797273023073,0,0,0,0.24957894165488,0,0.835746556621649,0,0.595423211700699,0.349818678862927,0.697321505464754,0.120887419455313,0
14556,0.118806591491436,0,0.291971961239828,0.0522279152609,0,0,0,0,0.0541246514167992,0.566313049221019,0.761618394328745,0.208166075444779,0.260794941049432,0.306751954162364
15557,0.384285925913082,0.299874550790609,0.132691260654243,0.0735192168361757,0,0,0,0.94116732176898,0.0424908856379722,1,0.89291121582143,0.608580048646533,0.0273906801797764,0.252576654965303
16076,0.703212837323749,0,0.061898474783877,0.134431043504115,0.0121348231797468,0,0,0.650722971549937,0.0468314542252588,1,1,0.504624756857694,0.5984512583351,0.365844418794029
5442,0.152315298773627,0.445414535549261,0,0.563246644813017,0.0397665963841597,0,0,1,0,0.779018861442367,1,0.661009943055607,0,0.057692036058203
11144,0.0913287796180948,0,0.73722418590355,0.149802632976097,0,0,0,0.372599077783566,0.0161443224000948,1,0.869696139201444,0.883731070750846,0.339544956950592,0.0355718443410271
12695,0.126628786729687,0,0,0.0926593950069399,0,0,0,0.858397100677897,0.0324902362636712,1,1,0.0969149488428892,0.31356652016414,0.139359707603044
11727,0,0,0,0,0,0,0.275178360607762,1,0,0.883357323360659,1,0,0,0.0338145135082122
4310,0.703168800658143,0.237084339086326,0.221765343515269,0.140258146020634,0,0,0,0.793347466416273,0.0702205852846341,1,1,0.755726090160318,0.139071449728753,0.498303847095008
